com.samsung.shealth.rewards,6221053,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2022-07-18 21:00:00.000,,10009,,2022-07-24 21:00:09.593,2022-07-19 16:56:55.675,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":15990}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-18 21:00:00.000,a343bcd7-1cca-4864-82f0-6dbfbeaf3dff,1,
5001,,11007,,429aeafc-9b2c-4d8b-b116-a99ba7cfef70,2022-08-01 17:26:29.421,2022-08-01 17:26:29.421,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-08-01 17:26:29.093,53e305d4-ea1a-4078-b141-dee11df9a7e3,0,
,2022-08-16 21:00:00.000,,100003,,2022-08-20 21:00:12.544,2022-08-17 16:59:25.550,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":16634}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-16 21:00:00.000,0090c47e-6f03-4a13-810c-1ab758f0af42,1,
,2022-06-26 21:00:00.000,,100003,,2022-07-01 21:00:21.691,2022-07-01 21:00:21.691,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":25015}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-06-26 21:00:00.000,0a22e8d6-2535-4ff5-9dcf-42fa1e7115e9,1,
,2022-07-18 21:00:00.000,,100003,,2022-07-24 21:00:11.315,2022-07-19 16:56:56.484,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":15990}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-18 21:00:00.000,a60ad1c9-473e-458c-9d5d-b0d3b3e1e219,1,
,2022-07-30 21:00:00.000,,100003,,2022-08-01 21:00:14.620,2022-08-01 21:00:14.620,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12948}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-30 21:00:00.000,d89f212d-890d-4a32-9f2e-970d5d886d75,1,
,2022-07-17 21:00:00.000,,100003,,2022-07-19 21:00:18.611,2022-07-19 21:00:18.611,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":19380}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-17 21:00:00.000,d71e9460-f380-4113-84e1-1a3ec47f2fdd,1,
,2022-07-09 21:00:00.000,,100003,,2022-07-15 21:05:34.072,2022-07-10 16:35:03.009,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":12770}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-09 21:00:00.000,3bd7bee1-5325-4300-a45f-0dedb4bb560e,1,
,2022-08-16 21:00:00.000,,100003,,2022-08-17 21:00:09.386,2022-08-17 21:00:09.386,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":16634}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-16 21:00:00.000,f2bf8153-e038-43ee-9140-2df4d83c6199,1,
,2022-07-16 21:00:00.000,,100003,,2022-07-19 21:00:18.619,2022-07-19 21:00:18.619,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14361}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-16 21:00:00.000,3f3aa4fa-a440-45f9-acfa-1e2f3e93c67b,1,
5001,,11007,,f2442f61-f17c-4949-bdbe-694caa627619,2022-07-10 16:35:09.745,2022-07-10 16:35:09.745,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-07-10 16:35:09.492,ce0c7957-df46-4b5e-9e45-d5f78e87ed18,0,
,2022-08-15 21:00:00.000,,100003,,2022-08-17 21:00:12.320,2022-08-17 21:00:12.320,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15469}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-15 21:00:00.000,ea6f5a52-4a14-486a-859e-83eb8f9a7506,1,
,2022-07-13 21:00:00.000,,100003,,2022-07-19 21:00:24.334,2022-07-19 21:00:24.334,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":32474}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-13 21:00:00.000,1e6aaa5b-49fc-47d4-bc73-6e0d52663e2e,1,
,2022-07-05 21:00:00.000,,100003,,2022-07-10 21:00:07.273,2022-07-10 21:00:07.273,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":19190}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-05 21:00:00.000,5e1de918-cf83-4c5c-9af3-569f3bb6e8f7,1,
,2022-08-11 21:00:00.000,,100003,,2022-08-17 21:00:12.371,2022-08-17 21:00:12.371,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15934}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-11 21:00:00.000,8b5221e4-98b4-49b8-a94c-3833dca03491,1,
,2022-07-19 21:00:00.000,,10009,,2022-07-25 21:00:21.587,2022-07-20 16:14:37.130,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":15276}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-19 21:00:00.000,20b82243-d6ed-436a-9407-f0f099fc9265,1,
,2022-07-06 21:00:00.000,,100003,,2022-07-10 21:00:07.387,2022-07-10 21:00:07.387,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":24741}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-06 21:00:00.000,95faf3c1-10ea-4591-b234-ba784a09c3d0,1,
,2022-08-11 21:00:00.000,,100003,,2022-08-17 21:00:25.929,2022-08-17 21:00:25.929,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15934}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-11 21:00:00.000,44893983-a2e4-4707-b4cd-a2a79a1b13c9,1,
,2022-07-19 21:00:00.000,,100003,,2022-07-25 21:00:24.636,2022-07-20 16:14:38.088,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":15276}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-19 21:00:00.000,6da47a60-cd5e-4647-a19b-71739147f135,1,
,2022-07-04 21:00:00.000,,100003,,2022-07-10 21:00:07.600,2022-07-10 21:00:07.600,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":25782}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-04 21:00:00.000,144a07dc-4e88-4eb4-8dd8-2c440c3ccb9c,1,
,2022-08-17 21:00:00.000,,10009,,2022-08-20 21:00:11.521,2022-08-18 18:10:11.919,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":12008}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-17 21:00:00.000,e878e785-4168-4a9c-b802-5c0c745d550e,1,
1201,,11007,,9cdff02a-b1d1-4ae2-9a43-011cb81d49e9,2022-08-11 16:45:18.756,2022-07-20 16:35:44.020,,,1201,UTC+0300,18.17,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.best.record.speed.lifetime,2022-07-20 16:35:43.644,4e992e89-e065-4888-a102-4d42a611d90d,0,
,2022-07-04 21:00:00.000,,100003,,2022-07-10 21:00:10.743,2022-07-10 21:00:10.743,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":25782}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-04 21:00:00.000,f89e156e-a550-4ae7-b210-a1bd24d3111e,1,
,2022-08-17 21:00:00.000,,100003,,2022-08-20 21:00:12.611,2022-08-18 18:10:12.612,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":12008}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-17 21:00:00.000,f841293c-89da-4631-aa78-d28e9c2163f6,1,
5001,,11007,,9cdff02a-b1d1-4ae2-9a43-011cb81d49e9,2022-07-20 16:35:44.030,2022-07-20 16:35:44.030,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-07-20 16:35:43.644,84a75569-4d6c-4673-b2ce-c4650196990f,0,
,2022-07-05 21:00:00.000,,100003,,2022-07-10 21:00:10.764,2022-07-10 21:00:10.764,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":19190}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-05 21:00:00.000,6696ac92-53ef-4b7c-b633-e9462bd1b186,1,
,2022-08-15 21:00:00.000,,100003,,2022-08-18 21:00:10.046,2022-08-18 21:00:10.046,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15469}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-15 21:00:00.000,7e001723-b229-4c36-ad49-225c16273b6c,1,
,2022-07-16 21:00:00.000,,100003,,2022-07-20 21:00:07.881,2022-07-20 21:00:07.881,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14361}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-16 21:00:00.000,9448180a-0c5b-4cbd-88bf-94ba59a04311,1,
,2022-07-05 21:00:00.000,,100003,,2022-07-10 21:00:14.187,2022-07-10 21:00:14.187,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":19190}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-05 21:00:00.000,ee77e9a0-3906-4fcd-b9d5-fe1b62451625,1,
,2022-08-18 21:00:00.000,,10009,,2022-08-20 21:00:11.529,2022-08-19 15:02:39.180,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":14292}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-18 21:00:00.000,d934426e-2566-4979-a2aa-9ac81dabf021,1,
,2022-07-18 21:00:00.000,,100003,,2022-07-20 21:00:12.035,2022-07-20 21:00:12.035,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15990}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-18 21:00:00.000,3bf43229-5f57-48bd-8d70-96fa821b771f,1,
,2022-08-18 21:00:00.000,,100003,,2022-08-20 21:00:12.596,2022-08-19 15:02:39.876,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":14292}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-18 21:00:00.000,91727ce9-dc3c-425d-b27b-a0d4f748a580,1,
,2022-08-15 21:00:00.000,,100003,,2022-08-19 21:00:09.897,2022-08-19 21:00:09.897,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15469}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-15 21:00:00.000,8bf18742-129e-49a0-9d94-4afcb10dfc0d,1,
,2022-07-17 21:00:00.000,,100003,,2022-07-20 21:00:12.238,2022-07-20 21:00:12.238,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":19380}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-17 21:00:00.000,dd7c4db1-a6e9-43ba-8ef8-bccea916a699,1,
,2022-07-29 21:00:00.000,,100003,,2022-08-01 21:00:14.727,2022-08-01 21:00:14.727,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15644}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-29 21:00:00.000,c4a63308-c243-4f7b-acb6-6596e1058acb,1,
3001,,11007,,c9d55852-e66e-4ec2-8a0b-e899fd24e415,2022-08-12 18:44:19.372,2022-07-21 18:39:38.739,,,3001,UTC+0300,15,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.accumulated.distance.cycle,2022-07-21 18:39:38.472,290cac0b-77dd-4ec4-9ca6-0ebe4dbf5e80,0,
,2022-08-15 21:00:00.000,,100003,,2022-08-19 21:00:12.620,2022-08-19 21:00:12.620,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15469}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-15 21:00:00.000,abe31ee2-3dd5-4845-b3f7-58b54bd5de43,1,
,2022-07-31 21:00:00.000,,100003,,2022-08-01 21:00:14.863,2022-08-01 21:00:14.863,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":16079}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-31 21:00:00.000,1b81dde1-afd8-4e5e-8402-57862a0a852f,1,
5001,,11007,,c9d55852-e66e-4ec2-8a0b-e899fd24e415,2022-07-21 18:39:38.751,2022-07-21 18:39:38.751,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-07-21 18:39:38.472,665f5849-9257-48c7-8109-8cd8d5379e38,0,
,2022-08-15 21:00:00.000,,100003,,2022-08-19 21:00:15.269,2022-08-19 21:00:15.269,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15469}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-15 21:00:00.000,3c7f2253-6b81-4934-a91e-23ff45af9d29,1,
,2022-07-30 21:00:00.000,,100003,,2022-08-01 21:00:18.509,2022-08-01 21:00:18.509,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12948}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-30 21:00:00.000,6e018bc7-15c9-48d5-b883-f654718662df,1,
,2022-07-20 21:00:00.000,,10009,,2022-07-26 21:00:15.875,2022-07-21 18:58:32.905,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":12914}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-20 21:00:00.000,95c31f4b-083b-45e0-a09a-933da17c8cd8,1,
,2022-08-17 21:00:00.000,,100003,,2022-08-19 21:00:15.335,2022-08-19 21:00:15.335,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12008}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-17 21:00:00.000,a52d6a25-2b4b-4068-a19c-d52fed5a5f81,1,
,2022-07-29 21:00:00.000,,100003,,2022-08-01 21:00:18.569,2022-08-01 21:00:18.569,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15644}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-29 21:00:00.000,aefcfb40-1d67-4e28-8d30-43467b24d6a7,1,
,2022-07-20 21:00:00.000,,100003,,2022-07-26 21:00:17.913,2022-07-21 18:59:15.063,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":12914}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-20 21:00:00.000,e0f7444f-56c2-4cdf-8606-bdc453fab6e3,1,
,2022-08-18 21:00:00.000,,100003,,2022-08-20 21:00:05.566,2022-08-20 21:00:05.566,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14292}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-18 21:00:00.000,39ede86e-66c9-4a72-a4b4-d2012182debb,1,
,2022-08-01 21:00:00.000,,10009,,2022-08-07 21:00:10.022,2022-08-02 17:28:03.784,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":12124}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-01 21:00:00.000,cb4d2b7c-7690-4e97-bfcd-baba58816a0e,1,
,2022-07-16 21:00:00.000,,100003,,2022-07-21 21:00:13.326,2022-07-21 21:00:13.326,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14361}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-16 21:00:00.000,918e2c6e-5df1-47ef-8c0a-0285a91d0a89,1,
,2022-08-15 21:00:00.000,,100003,,2022-08-20 21:00:05.584,2022-08-20 21:00:05.584,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15469}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-15 21:00:00.000,63f7b799-9057-415d-bc74-51e7129ea19d,1,
,2022-08-01 21:00:00.000,,100003,,2022-08-07 21:00:11.719,2022-08-02 17:28:05.016,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":12124}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-01 21:00:00.000,11893380-a3ce-47b6-b38e-24c5adb529e2,1,
,2022-07-19 21:00:00.000,,100003,,2022-07-21 21:02:34.937,2022-07-21 21:02:34.937,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15276}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-19 21:00:00.000,e0014387-281d-448e-a6d8-8cfdde7fe8b6,1,
,2022-08-16 21:00:00.000,,100003,,2022-08-20 21:00:05.595,2022-08-20 21:00:05.595,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":16634}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-16 21:00:00.000,b791da65-6490-4e62-8ed6-e14471238c0c,1,
5001,,11007,,9793aac0-a640-4338-83f5-7d6aceeec649,2022-08-02 18:13:12.505,2022-08-02 18:13:12.505,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-08-02 18:13:12.093,b63f4d97-9ca3-4458-8155-261aadf56229,0,
,2022-07-17 21:00:00.000,,100003,,2022-07-21 21:02:34.959,2022-07-21 21:02:34.959,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":19380}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-17 21:00:00.000,d0aeae1b-cff3-4504-8930-a8945a9ab188,1,
,2022-08-16 21:00:00.000,,100003,,2022-08-20 21:00:07.927,2022-08-20 21:00:07.927,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":16634}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-16 21:00:00.000,afcf52dc-c426-4c3b-9b10-b2fbd173ba87,1,
,2022-07-06 21:00:00.000,,100003,,2022-07-10 21:00:14.245,2022-07-10 21:00:14.245,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":24741}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-06 21:00:00.000,3ebe2ff5-61f1-45d7-b27b-96da5ebfa186,1,
,2022-07-16 21:00:00.000,,100003,,2022-07-21 21:04:21.595,2022-07-21 21:04:21.595,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14361}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-16 21:00:00.000,1ec81bf2-47bc-4eb2-afb6-203b4b5f9f0c,1,
,2022-08-16 21:00:00.000,,100003,,2022-08-20 21:00:10.321,2022-08-20 21:00:10.321,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":16634}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-16 21:00:00.000,ae05a13f-004e-4781-b0e6-44418a7eec83,1,
,2022-07-04 21:00:00.000,,100003,,2022-07-10 21:00:14.367,2022-07-10 21:00:14.367,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":25782}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-04 21:00:00.000,6d3ea084-474e-4006-b60a-5a79b161959c,1,
,2022-07-17 21:00:00.000,,100003,,2022-07-21 21:04:21.697,2022-07-21 21:04:21.697,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":19380}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-17 21:00:00.000,c6dd5a90-526e-43a2-aaec-b56a4ec3f581,1,
,2022-08-16 21:00:00.000,,100003,,2022-08-20 21:00:12.575,2022-08-20 21:00:12.575,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":16634}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-08-16 21:00:00.000,404eac2f-47d3-4c79-9b38-cafbf9e79efb,1,
,2022-07-10 21:00:00.000,,10009,,2022-07-16 21:03:51.233,2022-07-11 15:42:26.276,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":12508}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-10 21:00:00.000,8f87008a-47dd-4646-b123-01b5cd574689,1,
,2022-07-20 21:00:00.000,,100003,,2022-07-22 21:00:18.169,2022-07-22 21:00:18.169,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12914}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-20 21:00:00.000,6191dd57-ae6f-474a-97bb-7458d4316325,1,
,2022-06-16 04:30:00.000,,,,2022-08-21 06:45:34.631,2022-08-21 06:45:34.631,,,goal_sleep_TYPE_GOAL_DAILY_WAKEUP_TIME,UTC+0300,1,e7FCb+MfnB,com.sec.android.app.shealth,Sleep.Goal,2022-06-15 23:20:00.000,d3176d94-d444-4974-ad19-8846555ea7b1,1,
,2022-07-10 21:00:00.000,,100003,,2022-07-16 21:03:52.701,2022-07-11 15:42:26.798,,,tracker_pedometer_reward_target_achieved,UTC+0300,"{""mTarget"":10000,""mValue"":12508}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-10 21:00:00.000,f06f9c7c-cd95-4521-9537-42bf8983e986,1,
,2022-07-18 21:00:00.000,,100003,,2022-07-22 21:00:18.196,2022-07-22 21:00:18.196,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15990}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-18 21:00:00.000,f219ae34-8705-4309-b5fd-e48ee9759dc4,1,
,2022-03-10 06:10:00.000,,,,2022-08-21 06:45:34.632,2022-08-21 06:45:34.632,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0300,1,e7FCb+MfnB,com.sec.android.app.shealth,Sleep.Goal,2022-03-09 20:10:00.000,26e5a80d-0e00-44b3-93fa-1abb92ca64a3,1,
5001,,11007,,1a4e7aaa-30bd-41b7-ac9f-bb12cf494fe3,2022-07-11 16:00:38.228,2022-07-11 16:00:38.228,,,5001,UTC+0300,10000,e7FCb+MfnB,com.sec.android.app.shealth,sport.tracker.goal.achievement.distance,2022-07-11 16:00:37.934,13a94c35-70ea-4a14-9e99-aeda5420f75a,0,
,2022-07-16 21:00:00.000,,100003,,2022-07-22 21:00:18.242,2022-07-22 21:00:18.242,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14361}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-16 21:00:00.000,615faea4-cfd8-4539-b757-da9103ce54a3,1,
,2022-07-09 21:00:00.000,,100003,,2022-07-11 21:00:06.609,2022-07-11 21:00:06.609,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12770}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-09 21:00:00.000,a7a17528-cf78-4af5-91b8-ec6e8c95ce77,1,
,2022-07-17 21:00:00.000,,100003,,2022-07-22 21:00:18.317,2022-07-22 21:00:18.317,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":19380}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-17 21:00:00.000,0b66acf2-91e2-4d91-bc38-f407850fa83c,1,
,2022-07-05 21:00:00.000,,100003,,2022-07-11 21:00:06.925,2022-07-11 21:00:06.925,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":19190}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-05 21:00:00.000,019f30b4-d42a-4f59-baa8-fe483fc9ef65,1,
,2022-07-16 21:00:00.000,,100003,,2022-07-22 21:00:22.202,2022-07-22 21:00:22.202,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":14361}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-16 21:00:00.000,0e8e2036-e1f8-446e-a917-0413c2150659,1,
,2022-07-06 21:00:00.000,,100003,,2022-07-11 21:00:06.962,2022-07-11 21:00:06.962,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":24741}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-06 21:00:00.000,94e017c3-e8ea-47b7-852b-8fa1e1900b78,1,
,2022-07-17 21:00:00.000,,100003,,2022-07-22 21:00:22.243,2022-07-22 21:00:22.243,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":19380}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-17 21:00:00.000,fa9009e8-6009-46cb-b74e-47b5ec4ff7d0,1,
,2022-07-30 21:00:00.000,,100003,,2022-08-02 21:00:09.495,2022-08-02 21:00:09.495,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":12948}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-30 21:00:00.000,fe76db3f-b670-4cae-a1d3-a9a20276b90c,1,
,2022-07-18 21:00:00.000,,100003,,2022-07-22 21:00:22.318,2022-07-22 21:00:22.318,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15990}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-18 21:00:00.000,32f79a88-d5dd-423a-947b-70e422bf5cc1,1,
,2022-07-29 21:00:00.000,,100003,,2022-08-02 21:00:09.618,2022-08-02 21:00:09.618,,,tracker_pedometer_reward_most_walking_day,UTC+0300,"{""mTarget"":-1,""mValue"":15644}",e7FCb+MfnB,com.sec.android.app.shealth,tracker.pedometer,2022-07-29 21:00:00.000,e325352d-3c5f-4651-b498-935501b54d3f,1,
