com.samsung.shealth.activity.day_summary,6221053,3
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
13441,8638529,90,5148316,2022-01-29 19:21:58.674,2022-01-28 21:00:00.474,-1,1523000,158,28733.893,763.92114,271b7d35-cff6-419f-ba9b-d223415fd213.extra_data.json,e7FCb+MfnB,9893,com.sec.android.app.shealth,3480320,28140000,271b7d35-cff6-419f-ba9b-d223415fd213,1643414400000,
26179,14530867,90,0,2022-03-27 18:45:30.351,2022-03-26 21:00:00.626,-1,4260000,268,20859.967,1062.4281,4a65f345-818f-4204-b0ef-61f8f742b250.extra_data.json,e7FCb+MfnB,6986,com.sec.android.app.shealth,14523881,31620000,4a65f345-818f-4204-b0ef-61f8f742b250,1648339200000,
21012,12115632,90,0,2022-03-20 19:57:51.713,2022-03-19 21:00:00.927,-1,4915500,223,16284.331,844.38605,7c3da464-b7ec-41c0-84f9-4060f2d9e0b0.extra_data.json,e7FCb+MfnB,11103,com.sec.android.app.shealth,12104529,18720000,7c3da464-b7ec-41c0-84f9-4060f2d9e0b0,1647734400000,
13077,6879348,90,0,2022-03-26 18:11:32.426,2022-03-25 21:00:00.425,-1,3840000,126,10490.118,529.50604,06088296-24cb-4549-b46c-9c915aaf5639.extra_data.json,e7FCb+MfnB,7474,com.sec.android.app.shealth,6871874,35820000,06088296-24cb-4549-b46c-9c915aaf5639,1648252800000,
14690,8332292,90,0,2022-03-19 20:39:31.884,2022-03-18 21:00:00.442,-1,2579024,153,11614.6455,595.5868,71bc8d81-e8d5-437a-bf6a-c6673185eb68.extra_data.json,e7FCb+MfnB,32610,com.sec.android.app.shealth,8299682,25320000,71bc8d81-e8d5-437a-bf6a-c6673185eb68,1647648000000,
17721,10649169,90,5738462,2022-02-09 21:00:00.615,2022-02-08 21:00:00.408,-1,2436000,196,33980.293,945.9561,95d50d74-1d3a-4089-b5e2-359617411c4f.extra_data.json,e7FCb+MfnB,42977,com.sec.android.app.shealth,4867730,34020000,95d50d74-1d3a-4089-b5e2-359617411c4f,1644364800000,
20550,12296999,90,0,2022-03-22 20:56:27.209,2022-03-21 21:00:00.542,-1,7680000,226,15943.459,827.6399,64ec3c9a-df0c-4cd7-91cd-0f118a327a07.extra_data.json,e7FCb+MfnB,14600,com.sec.android.app.shealth,12282399,26580000,64ec3c9a-df0c-4cd7-91cd-0f118a327a07,1647907200000,
18655,10594552,90,0,2022-04-02 21:11:55.928,2022-04-01 21:00:00.535,-1,1019149,195,15088.955,765.8192,b0111782-646a-40cd-89c3-6f64348e4487.extra_data.json,e7FCb+MfnB,61753,com.sec.android.app.shealth,10532799,15180000,b0111782-646a-40cd-89c3-6f64348e4487,1648857600000,
10261,6148416,90,5234533,2022-02-04 21:00:00.853,2022-02-03 21:00:00.303,-1,3164000,112,26341.934,617.8843,14ca535c-b169-41da-9686-b89bd9237b59.extra_data.json,e7FCb+MfnB,23541,com.sec.android.app.shealth,890342,30180000,14ca535c-b169-41da-9686-b89bd9237b59,1643932800000,
14460,8304439,90,0,2022-04-08 20:08:33.182,2022-04-07 21:00:00.539,-1,1649000,152,11799.146,600.77875,209c82df-90cc-4d04-89a2-024bfef6e44f.extra_data.json,e7FCb+MfnB,51326,com.sec.android.app.shealth,8253113,32340000,209c82df-90cc-4d04-89a2-024bfef6e44f,1649376000000,
8631,4999702,90,0,2022-04-01 20:22:46.491,2022-03-31 21:00:01.787,-1,720000,91,6820.7134,348.61337,7379ee29-ed83-4df4-bf4d-53eff3ab504c.extra_data.json,e7FCb+MfnB,22995,com.sec.android.app.shealth,4976707,29220000,7379ee29-ed83-4df4-bf4d-53eff3ab504c,1648771200000,
10571,5935720,90,0,2022-03-25 21:00:00.615,2022-03-24 21:00:00.563,-1,720000,108,8394.139,428.69284,f887e6b7-f60a-4d89-9496-018618f8fb29.extra_data.json,e7FCb+MfnB,24865,com.sec.android.app.shealth,5910855,30000000,f887e6b7-f60a-4d89-9496-018618f8fb29,1648166400000,
23321,13521822,90,4941893,2022-02-10 20:51:51.430,2022-02-09 21:00:00.332,-1,3624000,248,35431.027,1137.2804,93357357-36b7-450d-9286-8701fe5eb1fb.extra_data.json,e7FCb+MfnB,6624,com.sec.android.app.shealth,8573305,33180000,93357357-36b7-450d-9286-8701fe5eb1fb,1644451200000,
19114,10815895,90,1999158,2022-02-15 16:59:23.228,2022-02-14 21:00:00.380,-1,1649000,198,22547.83,850.9905,36d71167-1913-46d8-a863-860cc8ec89a2.extra_data.json,e7FCb+MfnB,26797,com.sec.android.app.shealth,8789940,34260000,36d71167-1913-46d8-a863-860cc8ec89a2,1644883200000,
14389,8640441,90,0,2022-04-07 21:01:18.512,2022-04-06 21:00:00.441,-1,780000,158,11415.92,590.84625,44d0e54a-ae3a-4229-92b1-0abe246f7f54.extra_data.json,e7FCb+MfnB,87238,com.sec.android.app.shealth,8553203,26160000,44d0e54a-ae3a-4229-92b1-0abe246f7f54,1649289600000,
14511,8368232,90,0,2022-03-31 21:22:10.253,2022-03-30 21:00:00.463,-1,1560000,153,11605.575,591.9707,7f37f157-cbe3-419e-82db-2007c28672c5.extra_data.json,e7FCb+MfnB,28309,com.sec.android.app.shealth,8339923,33240000,7f37f157-cbe3-419e-82db-2007c28672c5,1648684800000,
26838,15152639,90,0,2022-03-28 20:01:20.536,2022-03-27 21:00:00.666,-1,4360433,278,21285.807,1092.2511,2f86d249-b422-47d7-bb5e-a2d3be219ca2.extra_data.json,e7FCb+MfnB,43603,com.sec.android.app.shealth,15109036,30000000,2f86d249-b422-47d7-bb5e-a2d3be219ca2,1648425600000,
3914,2381551,90,0,2022-04-14 17:17:18.307,2022-04-13 21:00:00.387,-1,540000,43,3131.8699,158.37,943a3fec-870a-4c0d-8e2d-69c96c24a3b8.extra_data.json,e7FCb+MfnB,6381,com.sec.android.app.shealth,2375170,28020000,943a3fec-870a-4c0d-8e2d-69c96c24a3b8,1649894400000,
4241,2602857,90,1850930,2022-02-21 21:00:00.586,2022-02-20 21:00:00.430,-1,360000,47,10234.964,255.50008,b3901ab0-e5d5-47e0-9e5d-a56b0e617e2d.extra_data.json,e7FCb+MfnB,15318,com.sec.android.app.shealth,736609,38520000,b3901ab0-e5d5-47e0-9e5d-a56b0e617e2d,1645401600000,
8224,4694204,90,3777750,2022-02-16 21:00:00.649,2022-02-15 21:00:00.662,-1,2096000,86,21140.475,501.5232,0e798535-140b-440a-bd2f-2e004810fbe0.extra_data.json,e7FCb+MfnB,8322,com.sec.android.app.shealth,908132,33660000,0e798535-140b-440a-bd2f-2e004810fbe0,1644969600000,
13035,7597100,90,0,2022-04-06 19:20:10.001,2022-04-05 21:00:00.546,-1,1260000,138,10481.041,535.5356,b696a925-7ee8-441b-80bb-2aabdaba37be.extra_data.json,e7FCb+MfnB,37254,com.sec.android.app.shealth,7559846,29580000,b696a925-7ee8-441b-80bb-2aabdaba37be,1649203200000,
13396,7193784,90,0,2022-04-20 19:28:29.116,2022-04-19 21:00:00.515,-1,1320000,132,10990.721,553.96106,f234dbae-8fb3-4ef2-acef-e4fc62fd71df.extra_data.json,e7FCb+MfnB,25842,com.sec.android.app.shealth,7167942,34140000,f234dbae-8fb3-4ef2-acef-e4fc62fd71df,1650412800000,
8183,5083468,90,0,2022-04-13 20:17:00.127,2022-04-12 21:00:00.662,-1,420000,93,6451.4194,328.8299,ccc1c206-bdda-4db4-b9bd-3d3635e17ddd.extra_data.json,e7FCb+MfnB,17631,com.sec.android.app.shealth,5065837,25320000,ccc1c206-bdda-4db4-b9bd-3d3635e17ddd,1649808000000,
16021,9700143,90,0,2022-02-27 20:11:01.325,2022-02-26 21:00:00.598,-1,1320000,177,12746.142,650.84985,12c7c6a5-68f0-4085-89b6-396d7f13468d.extra_data.json,e7FCb+MfnB,46764,com.sec.android.app.shealth,9653379,16500000,12c7c6a5-68f0-4085-89b6-396d7f13468d,1645920000000,
16090,9433203,90,0,2022-04-12 20:59:41.581,2022-04-11 21:00:00.608,-1,1347000,173,12807.511,649.5731,01ecc254-1f5a-42d1-8c4f-34f1a2f64dcb.extra_data.json,e7FCb+MfnB,30791,com.sec.android.app.shealth,9402412,23520000,01ecc254-1f5a-42d1-8c4f-34f1a2f64dcb,1649721600000,
13422,9069848,90,8813863,2022-02-22 21:00:00.867,2022-02-21 21:00:00.358,-1,981000,166,36153.8,810.7063,2d1311a9-9124-46a2-8714-ac2b4fe44bf0.extra_data.json,e7FCb+MfnB,3190,com.sec.android.app.shealth,252795,29520000,2d1311a9-9124-46a2-8714-ac2b4fe44bf0,1645488000000,
13404,7777247,90,0,2022-04-19 20:25:14.909,2022-04-18 21:00:01.348,-1,1800000,143,10634.442,540.62726,31962750-711b-41ea-95f9-9fcb23ce2156.extra_data.json,e7FCb+MfnB,16769,com.sec.android.app.shealth,7760478,36120000,31962750-711b-41ea-95f9-9fcb23ce2156,1650326400000,
17661,9962731,90,0,2022-04-03 20:18:12.062,2022-04-02 21:00:00.539,-1,2520000,183,14050.2705,716.4685,c773312e-4206-41c3-b6a7-cf5e55ea9668.extra_data.json,e7FCb+MfnB,22468,com.sec.android.app.shealth,9940263,31980000,c773312e-4206-41c3-b6a7-cf5e55ea9668,1648944000000,
13119,7912862,90,0,2022-03-05 20:50:12.732,2022-03-04 21:00:00.466,-1,954000,145,10395.9375,526.9541,3944b048-9709-4b52-a76f-87312ca3d53d.extra_data.json,e7FCb+MfnB,20916,com.sec.android.app.shealth,7891946,34560000,3944b048-9709-4b52-a76f-87312ca3d53d,1646438400000,
9692,5948505,90,0,2022-02-28 20:59:14.357,2022-02-27 21:00:01.367,-1,300000,108,7769.06,397.8199,2a653021-112f-48ca-bf8a-ea9853f1eab2.extra_data.json,e7FCb+MfnB,20425,com.sec.android.app.shealth,5928080,25380000,2a653021-112f-48ca-bf8a-ea9853f1eab2,1646006400000,
13225,7621958,90,0,2022-04-25 21:00:00.805,2022-04-24 21:00:00.562,-1,1140000,140,10765.068,540.374,a506127f-0424-4c71-becc-3c7e210707b5.extra_data.json,e7FCb+MfnB,42467,com.sec.android.app.shealth,7579491,30300000,a506127f-0424-4c71-becc-3c7e210707b5,1650844800000,
14300,7886667,90,0,2022-04-09 18:57:00.519,2022-04-08 21:00:01.255,-1,1800000,144,11555.283,581.9564,e1c0343a-4529-4941-9360-11e0fd402de5.extra_data.json,e7FCb+MfnB,31131,com.sec.android.app.shealth,7855536,26700000,e1c0343a-4529-4941-9360-11e0fd402de5,1649462400000,
10746,6008982,90,0,2022-04-18 21:00:01.570,2022-04-17 21:00:02.224,-1,1020000,110,8847.408,443.67896,3a05f4be-c63d-493d-8a55-6dae7000ed28.extra_data.json,e7FCb+MfnB,37461,com.sec.android.app.shealth,5971521,30420000,3a05f4be-c63d-493d-8a55-6dae7000ed28,1650240000000,
7481,4405723,90,0,2022-04-26 19:58:01.739,2022-04-25 21:00:00.649,-1,900000,81,6028.081,303.48,cd2ac9b7-2480-4197-a86f-afe86fd74559.extra_data.json,e7FCb+MfnB,7705,com.sec.android.app.shealth,4398018,37020000,cd2ac9b7-2480-4197-a86f-afe86fd74559,1650931200000,
14252,8145613,90,0,2022-03-11 20:48:35.545,2022-03-10 21:00:00.447,-1,2820000,150,11303.898,576.81696,f1366079-c2ec-493d-a809-91290b78ce0d.extra_data.json,e7FCb+MfnB,17552,com.sec.android.app.shealth,8128061,31080000,f1366079-c2ec-493d-a809-91290b78ce0d,1646956800000,
24929,14147930,90,4693337,2022-04-24 20:39:28.108,2022-04-23 21:00:00.557,-1,1259041,260,39405.68,1274.5547,c65a7d96-8f60-46f3-90c8-5e288f55166f.extra_data.json,e7FCb+MfnB,161435,com.sec.android.app.shealth,9293158,30900000,c65a7d96-8f60-46f3-90c8-5e288f55166f,1650758400000,
9718,5679658,90,1169143,2022-05-01 19:41:58.480,2022-04-30 21:00:00.424,-1,1020000,103,12622.847,455.75275,349ba8e3-1e36-4664-94ff-94987fd18e4e.extra_data.json,e7FCb+MfnB,17440,com.sec.android.app.shealth,4493075,27420000,349ba8e3-1e36-4664-94ff-94987fd18e4e,1651363200000,
22216,12917326,90,0,2022-04-15 20:58:41.799,2022-04-14 21:00:02.360,-1,2760000,238,17577.229,907.6085,7c096cb1-b99e-4fb3-b520-0a0ff9e4fe2a.extra_data.json,e7FCb+MfnB,11313,com.sec.android.app.shealth,12906013,17820000,7c096cb1-b99e-4fb3-b520-0a0ff9e4fe2a,1649980800000,
12513,7607479,90,0,2022-03-06 20:29:23.665,2022-03-05 21:00:00.477,-1,1380000,140,10053.657,509.97855,aec80812-cfa1-4a87-aaf6-cff6d6e9599e.extra_data.json,e7FCb+MfnB,37585,com.sec.android.app.shealth,7569894,31980000,aec80812-cfa1-4a87-aaf6-cff6d6e9599e,1646524800000,
7082,4046504,90,0,2022-04-21 20:15:03.323,2022-04-20 21:00:01.666,-1,480000,73,5749.4814,289.98,33a3e64c-75a9-473b-a1ec-eeae1d564a90.extra_data.json,e7FCb+MfnB,29642,com.sec.android.app.shealth,4016862,32820000,33a3e64c-75a9-473b-a1ec-eeae1d564a90,1650499200000,
13126,7480674,90,3401433,2022-05-02 21:00:00.682,2022-05-01 21:00:00.759,-1,1907000,136,24003.768,687.449,1b7073c7-8a5d-4652-889c-4ae322bf3966.extra_data.json,e7FCb+MfnB,14780,com.sec.android.app.shealth,4064461,14820000,1b7073c7-8a5d-4652-889c-4ae322bf3966,1651449600000,
11787,6744635,90,0,2022-03-17 19:43:07.273,2022-03-16 21:00:00.354,-1,1020000,124,9475.233,481.76468,2a8e04cb-1cb0-40c5-be23-545f25452a88.extra_data.json,e7FCb+MfnB,9127,com.sec.android.app.shealth,6735508,38520000,2a8e04cb-1cb0-40c5-be23-545f25452a88,1647475200000,
7170,4387940,90,0,2022-03-12 21:00:00.472,2022-03-11 21:00:00.325,-1,1200000,80,5817.6196,296.9901,367621da-eb86-43c9-9083-4fcd67d89caa.extra_data.json,e7FCb+MfnB,47659,com.sec.android.app.shealth,4340281,33120000,367621da-eb86-43c9-9083-4fcd67d89caa,1647043200000,
14302,7640856,90,2086396,2022-04-30 18:27:48.706,2022-04-29 21:00:01.870,-1,2880000,140,20320.023,684.67377,c8940f4e-3db0-40b2-b50d-2c3169304013.extra_data.json,e7FCb+MfnB,12239,com.sec.android.app.shealth,5542221,33660000,c8940f4e-3db0-40b2-b50d-2c3169304013,1651276800000,
15837,8434322,90,7746282,2022-05-08 21:00:00.999,2022-05-07 21:00:00.530,-1,1642245,155,42422.887,965.6624,e45663e6-6480-4050-b784-0be2a0b068e8.extra_data.json,e7FCb+MfnB,12693,com.sec.android.app.shealth,675347,35820000,e45663e6-6480-4050-b784-0be2a0b068e8,1651968000000,
15794,8619188,90,5920683,2022-05-07 19:45:15.530,2022-05-06 21:00:00.607,-1,1343000,157,35782.297,900.1145,829c3e87-b567-4986-acdf-10a2976405e0.extra_data.json,e7FCb+MfnB,14284,com.sec.android.app.shealth,2684221,38640000,829c3e87-b567-4986-acdf-10a2976405e0,1651881600000,
7887,4501845,90,0,2022-03-18 20:59:59.858,2022-03-17 21:00:00.572,-1,540000,82,6232.8003,315.85995,9f8a31c9-34b4-4e27-b5e0-ea09bb2b5bf7.extra_data.json,e7FCb+MfnB,4400,com.sec.android.app.shealth,4497445,30780000,9f8a31c9-34b4-4e27-b5e0-ea09bb2b5bf7,1647561600000,
16295,9399304,90,0,2022-03-23 19:15:02.582,2022-03-22 21:00:00.892,-1,3360000,173,12959.616,664.9842,143417c8-0b34-4a1f-9c65-78daa6c417ea.extra_data.json,e7FCb+MfnB,6332,com.sec.android.app.shealth,9392972,25080000,143417c8-0b34-4a1f-9c65-78daa6c417ea,1647993600000,
7636,4508655,90,0,2022-04-27 20:49:38.949,2022-04-26 21:00:00.528,-1,1319551,82,6182.1514,319.87247,d984da62-0045-4f3b-b222-c9349c3ce7e5.extra_data.json,e7FCb+MfnB,51261,com.sec.android.app.shealth,4457394,32160000,d984da62-0045-4f3b-b222-c9349c3ce7e5,1651017600000,
19480,11131068,90,0,2022-05-14 20:55:31.675,2022-05-13 21:00:00.399,-1,3420000,205,15472.3955,789.7769,fffc3070-54fe-4b20-a2e9-249fdd488b16.extra_data.json,e7FCb+MfnB,20126,com.sec.android.app.shealth,11110942,29400000,fffc3070-54fe-4b20-a2e9-249fdd488b16,1652486400000,
13329,7696203,90,0,2022-03-24 20:12:56.186,2022-03-23 21:00:00.505,-1,1320000,142,10639.067,543.688,8f0ee825-c40f-4148-9a8c-4317f60df67a.extra_data.json,e7FCb+MfnB,12000,com.sec.android.app.shealth,7684203,30060000,8f0ee825-c40f-4148-9a8c-4317f60df67a,1648080000000,
10214,6242783,90,0,2022-05-13 20:25:41.124,2022-05-12 21:00:00.614,-1,839558,114,8169.719,419.4935,2795c4b0-82dc-40b4-a268-ddfcac190498.extra_data.json,e7FCb+MfnB,49809,com.sec.android.app.shealth,6192974,37200000,2795c4b0-82dc-40b4-a268-ddfcac190498,1652400000000,
23397,12444391,90,9589946,2022-05-06 19:57:29.956,2022-05-05 21:00:00.319,-1,1409000,228,53489.344,1303.7625,124a7daa-8d39-4e9e-bec8-da0234ce2867.extra_data.json,e7FCb+MfnB,51177,com.sec.android.app.shealth,2803268,28440000,124a7daa-8d39-4e9e-bec8-da0234ce2867,1651795200000,
12965,7668150,90,6910230,2022-05-03 21:00:00.788,2022-05-02 21:00:00.388,-1,1082000,141,36044.69,826.47546,5df64b57-00fc-4122-867f-460eb5446dc0.extra_data.json,e7FCb+MfnB,10901,com.sec.android.app.shealth,747019,40500000,5df64b57-00fc-4122-867f-460eb5446dc0,1651536000000,
20537,12026560,90,0,2022-05-20 20:41:47.377,2022-05-19 21:00:00.542,-1,5100000,221,16284.278,834.35004,824486aa-042d-49b7-839f-6824b3a63550.extra_data.json,e7FCb+MfnB,36593,com.sec.android.app.shealth,11989967,27660000,824486aa-042d-49b7-839f-6824b3a63550,1653004800000,
10537,6108083,90,0,2022-03-29 19:55:40.523,2022-03-28 21:00:00.568,-1,1440000,112,8410.886,431.54654,481e97d8-c13c-4d68-9c10-64947e141046.extra_data.json,e7FCb+MfnB,18817,com.sec.android.app.shealth,6089266,33060000,481e97d8-c13c-4d68-9c10-64947e141046,1648512000000,
21475,9455339,90,7724242,2022-05-09 18:55:48.929,2022-05-08 21:00:00.716,-1,1303000,174,38595.168,924.09406,ff6c16a1-1722-4dca-98b4-43d74216a9f7.extra_data.json,e7FCb+MfnB,22395,com.sec.android.app.shealth,1708702,23940000,ff6c16a1-1722-4dca-98b4-43d74216a9f7,1652054400000,
13302,7590801,90,0,2022-03-30 19:55:09.958,2022-03-29 21:00:00.496,-1,2615000,140,10510.583,537.0088,909f44e8-3d1b-49e3-a31a-9291855f0e19.extra_data.json,e7FCb+MfnB,12492,com.sec.android.app.shealth,7578309,29880000,909f44e8-3d1b-49e3-a31a-9291855f0e19,1648598400000,
11607,6626183,90,0,2022-05-12 18:09:14.542,2022-05-11 21:00:00.589,-1,960000,122,9259.377,471.4703,cc5a0756-af0d-4eb5-8bbc-08c21709eaf1.extra_data.json,e7FCb+MfnB,9069,com.sec.android.app.shealth,6617114,36240000,cc5a0756-af0d-4eb5-8bbc-08c21709eaf1,1652313600000,
7070,4108967,90,0,2022-05-19 20:37:39.060,2022-05-18 21:00:00.505,-1,840000,75,5600.195,284.25195,48cbddd7-9124-4def-ad21-d3802d816a61.extra_data.json,e7FCb+MfnB,18385,com.sec.android.app.shealth,4090582,34140000,48cbddd7-9124-4def-ad21-d3802d816a61,1652918400000,
10748,6370632,90,0,2022-04-04 20:09:53.411,2022-04-03 21:00:00.542,-1,660000,116,8615.451,440.03888,afaedb60-ef14-4fcd-b478-2fdccc344ba7.extra_data.json,e7FCb+MfnB,42094,com.sec.android.app.shealth,6328538,26580000,afaedb60-ef14-4fcd-b478-2fdccc344ba7,1649030400000,
27493,15573474,90,0,2022-04-05 21:19:52.978,2022-04-04 21:00:00.270,-1,4140000,287,21604.6,1111.6625,b4776ee3-9eae-469a-8464-33627cb416f3.extra_data.json,e7FCb+MfnB,19741,com.sec.android.app.shealth,15553733,29400000,b4776ee3-9eae-469a-8464-33627cb416f3,1649116800000,
15332,9353587,90,0,2022-05-26 21:00:00.909,2022-05-25 21:00:00.474,-1,1117000,172,12340.41,633.9427,fc0a9593-b999-4bbb-9aa0-234672a6f77e.extra_data.json,e7FCb+MfnB,67903,com.sec.android.app.shealth,9285684,29100000,fc0a9593-b999-4bbb-9aa0-234672a6f77e,1653523200000,
21138,12059766,90,0,2022-05-25 19:42:47.098,2022-05-24 21:00:03.167,-1,2279820,222,16879.703,859.3786,d52380f4-61cf-417f-89ae-23b49ae7ac23.extra_data.json,e7FCb+MfnB,29178,com.sec.android.app.shealth,12030588,30960000,d52380f4-61cf-417f-89ae-23b49ae7ac23,1653436800000,
20041,11870683,90,1371036,2022-05-31 21:00:00.414,2022-05-30 21:00:00.524,-1,1800000,217,22598.188,915.7,14d75cdd-b764-4697-924a-b83af976f8e3.extra_data.json,e7FCb+MfnB,67658,com.sec.android.app.shealth,10431989,24240000,14d75cdd-b764-4697-924a-b83af976f8e3,1653955200000,
10859,6418329,90,0,2022-05-18 18:15:07.467,2022-05-17 21:00:00.623,-1,900000,117,8760.348,445.2973,b73eeb5c-51a1-4bd2-ab28-d3362f41fd00.extra_data.json,e7FCb+MfnB,39165,com.sec.android.app.shealth,6379164,30240000,b73eeb5c-51a1-4bd2-ab28-d3362f41fd00,1652832000000,
13785,7717291,90,0,2022-04-10 20:38:44.836,2022-04-09 21:00:01.396,-1,1380000,142,11041.3545,558.96405,7b2c0c3f-c421-4b91-8011-2cc3912b4f08.extra_data.json,e7FCb+MfnB,21196,com.sec.android.app.shealth,7696095,35280000,7b2c0c3f-c421-4b91-8011-2cc3912b4f08,1649548800000,
19180,11049094,90,0,2022-05-15 21:41:02.022,2022-05-14 21:00:00.551,-1,1500000,203,15210.139,776.9545,93383707-e442-48f5-8ec7-bbef3e0756a4.extra_data.json,e7FCb+MfnB,45126,com.sec.android.app.shealth,11003968,27720000,93383707-e442-48f5-8ec7-bbef3e0756a4,1652572800000,
19734,11398366,90,0,2022-04-11 21:03:22.472,2022-04-10 21:00:00.479,-1,2520000,210,15581.165,802.5437,ad4f22f3-bffc-4368-8d6d-5274c90e981f.extra_data.json,e7FCb+MfnB,75849,com.sec.android.app.shealth,11322517,23940000,ad4f22f3-bffc-4368-8d6d-5274c90e981f,1649635200000,
20260,11239520,90,0,2022-06-01 21:04:02.645,2022-05-31 21:00:00.321,-1,3600000,206,16201.523,820.87146,71a945e6-5d6e-4724-a1b3-514673e6742e.extra_data.json,e7FCb+MfnB,51731,com.sec.android.app.shealth,11187789,27540000,71a945e6-5d6e-4724-a1b3-514673e6742e,1654041600000,
13328,7774309,90,0,2022-04-17 20:54:57.649,2022-04-16 21:00:00.616,-1,1200000,142,10501.337,539.61005,a3448d67-43a6-4a86-94ea-6a3b45dcf35c.extra_data.json,e7FCb+MfnB,49593,com.sec.android.app.shealth,7724716,36780000,a3448d67-43a6-4a86-94ea-6a3b45dcf35c,1650153600000,
8311,4528638,90,0,2022-04-16 20:58:20.241,2022-04-15 21:00:00.572,-1,1140000,83,6846.478,343.3162,9e69a548-7ba6-426e-9970-cd78438e73a4.extra_data.json,e7FCb+MfnB,9149,com.sec.android.app.shealth,4519489,30180000,9e69a548-7ba6-426e-9970-cd78438e73a4,1650067200000,
18397,11078937,90,0,2022-06-06 21:00:00.895,2022-06-05 21:00:00.741,-1,1048000,203,14714.629,749.1911,362b7d64-4cd2-44eb-a9c1-1e6219ec79a8.extra_data.json,e7FCb+MfnB,40473,com.sec.android.app.shealth,11038464,20760000,362b7d64-4cd2-44eb-a9c1-1e6219ec79a8,1654473600000,
21144,12121727,90,0,2022-05-24 21:04:23.172,2022-05-23 21:00:02.077,-1,3300000,223,16702.195,852.6964,068b7877-4920-4b1c-9131-07b502ffb838.extra_data.json,e7FCb+MfnB,25076,com.sec.android.app.shealth,12096651,33840000,068b7877-4920-4b1c-9131-07b502ffb838,1653350400000,
21506,12532699,90,0,2022-06-07 20:59:23.146,2022-06-06 21:00:00.725,-1,840000,231,17416.348,871.62286,d5aef544-4e60-4fc4-a3a3-9a699af4f41e.extra_data.json,e7FCb+MfnB,83772,com.sec.android.app.shealth,12448927,20880000,d5aef544-4e60-4fc4-a3a3-9a699af4f41e,1654560000000,
12239,6995836,90,5967082,2022-06-12 21:00:01.071,2022-06-11 21:00:00.327,-1,5007000,128,31311.115,730.24225,112436fb-3336-4b41-a91e-197fd9778833.extra_data.json,e7FCb+MfnB,6000,com.sec.android.app.shealth,1022754,33660000,112436fb-3336-4b41-a91e-197fd9778833,1654992000000,
14145,8002244,90,0,2022-05-21 21:28:10.571,2022-05-20 21:00:00.509,-1,2520000,147,11217.951,573.6325,35d9578c-3e51-49ae-ab12-b133df4dba19.extra_data.json,e7FCb+MfnB,10000,com.sec.android.app.shealth,7992244,33540000,35d9578c-3e51-49ae-ab12-b133df4dba19,1653091200000,
13830,8036185,90,0,2022-04-22 21:32:47.363,2022-04-21 21:00:00.639,-1,3000000,147,10982.932,560.75653,fdcad83e-6df2-4cec-a9bb-38b48215918b.extra_data.json,e7FCb+MfnB,28326,com.sec.android.app.shealth,8007859,30240000,fdcad83e-6df2-4cec-a9bb-38b48215918b,1650585600000,
10258,6641899,90,6081927,2022-06-13 21:00:01.319,2022-06-12 21:00:00.474,-1,599000,122,29783.904,678.6098,5db39856-fc0f-4670-a469-859d58bbdf03.extra_data.json,e7FCb+MfnB,10950,com.sec.android.app.shealth,549022,30060000,5db39856-fc0f-4670-a469-859d58bbdf03,1655078400000,
14383,7986165,90,0,2022-04-23 20:48:47.584,2022-04-22 21:00:00.531,-1,1500000,146,11668.064,588.24994,7073d191-e1f5-4a1f-8f08-2406bc6a1b48.extra_data.json,e7FCb+MfnB,49845,com.sec.android.app.shealth,7936320,28500000,7073d191-e1f5-4a1f-8f08-2406bc6a1b48,1650672000000,
23334,13583340,90,0,2022-05-30 20:15:55.454,2022-05-29 21:00:00.549,-1,1860000,251,18569.545,942.62,fded1da4-a96d-4d77-96c7-0f3ee59b39d5.extra_data.json,e7FCb+MfnB,73979,com.sec.android.app.shealth,13509361,14880000,fded1da4-a96d-4d77-96c7-0f3ee59b39d5,1653868800000,
18629,11787606,90,9671309,2022-06-18 21:00:01.228,2022-06-17 21:00:01.750,-1,766000,216,47708.56,1140.757,e9c80670-dcd6-4695-bf83-c7162017c85d.extra_data.json,e7FCb+MfnB,41943,com.sec.android.app.shealth,2074354,25920000,e9c80670-dcd6-4695-bf83-c7162017c85d,1655510400000,
14882,8224938,90,0,2022-04-29 20:28:21.223,2022-04-28 21:00:00.565,-1,1299000,151,12159.103,614.93475,a7f4ef44-703f-44d0-b0ff-db9c40af750c.extra_data.json,e7FCb+MfnB,32681,com.sec.android.app.shealth,8192257,25620000,a7f4ef44-703f-44d0-b0ff-db9c40af750c,1651190400000,
14421,8005082,90,0,2022-05-27 19:54:34.297,2022-05-26 21:00:00.742,-1,1736000,146,11564.114,587.8432,535e28fb-b005-4196-bea6-b77b2924ff3a.extra_data.json,e7FCb+MfnB,28572,com.sec.android.app.shealth,7976510,35040000,535e28fb-b005-4196-bea6-b77b2924ff3a,1653609600000,
12306,6745959,90,3736273,2022-06-19 20:14:59.815,2022-06-18 21:00:00.527,-1,915927,124,23540.846,637.98364,e1fd8d36-1bce-4426-8acf-db3175a212b2.extra_data.json,e7FCb+MfnB,44762,com.sec.android.app.shealth,2964924,29520000,e1fd8d36-1bce-4426-8acf-db3175a212b2,1655596800000,
