com.samsung.shealth.tracker.pedometer_step_count,6221053,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
37570,4,0,73,2022-07-18 15:40:00.000,,,2022-07-18 15:42:50.401,2022-07-18 15:42:50.401,73,1.5277778,57.4,2.92,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:41:00.000,d5dbee53-5832-4cd0-b213-35a54b408df4,
6031,4,0,13,2022-07-18 15:41:00.000,,,2022-07-18 15:42:50.527,2022-07-18 15:42:50.527,13,1.6944444,10.22,0.48,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:42:00.000,2c8d77af-95b8-4d0e-9b7f-466dd3e7ac35,
27090,4,23,40,2022-07-18 15:46:00.000,,,2022-07-18 15:55:00.468,2022-07-18 15:55:00.468,63,2.75,74.5,4.53,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:47:00.000,f93eca2c-5f37-4794-a585-02a43bec5677,
59461,4,0,122,2022-07-18 14:16:00.000,,,2022-07-18 14:17:02.873,2022-07-18 14:17:02.873,122,1.6388888,97.45,4.88,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 14:17:00.000,abe034bb-63d3-47f5-8949-03e1573ffd6e,
27418,4,22,49,2022-07-18 15:47:00.000,,,2022-07-18 15:55:00.558,2022-07-18 15:55:00.558,71,2.3888888,65.5,3.63,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:48:00.000,162fcf4b-8049-437c-a833-a671bc3401d7,
56302,4,164,0,2022-07-18 15:52:00.000,,,2022-07-18 15:55:01.081,2022-07-18 15:55:01.081,164,3.4444444,193.93,13.73,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:53:00.000,c1a96628-380c-4b8c-a4ae-812d365c4de9,
33806,4,0,69,2022-07-18 09:00:00.000,,,2022-07-18 09:00:59.548,2022-07-18 09:00:45.700,69,1.6112063,54.470005,2.689999,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 09:01:00.000,9e054246-d449-4cb8-8298-9eb63acee08b,
51064,4,0,95,2022-07-18 12:19:00.000,,,2022-07-18 12:20:59.647,2022-07-18 12:20:59.647,95,1.4444444,73.76,3.74,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 12:20:00.000,5dcf8cdd-1a89-4ef8-a7e2-b3df9e2873ea,
55373,4,125,23,2022-07-18 15:58:00.000,,,2022-07-18 16:14:18.239,2022-07-18 16:14:18.239,148,2.8611112,158.43,10.82,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:59:00.000,3329e309-bde0-4382-8e42-574bbee4a8d5,
50911,4,0,86,2022-07-18 09:06:00.000,,,2022-07-18 09:06:59.880,2022-07-18 09:06:00.418,86,1.2751455,64.91998,3.4199982,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 09:07:00.000,71efb95b-1af1-493d-8fc9-7973f0276e26,
34203,4,0,70,2022-07-18 13:01:00.000,,,2022-07-18 13:02:11.790,2022-07-18 13:01:32.021,70,1.6758655,57.32,2.9199998,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 13:02:00.000,a22ad527-cdf8-4f76-bdd1-c3382d4af063,
49876,4,72,54,2022-07-18 16:04:00.000,,,2022-07-18 16:14:18.472,2022-07-18 16:14:18.472,126,2.4444444,121.92,7.59,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:05:00.000,7df6d661-eac8-43de-912d-f14836197205,
56268,4,0,118,2022-07-18 14:17:00.000,,,2022-07-18 14:18:39.907,2022-07-18 14:17:03.031,118,1.6821172,94.649994,4.72,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 14:18:00.000,71b60361-e483-4158-8fa0-4eab492cb83f,
13911,4,0,29,2022-07-18 09:13:00.000,,,2022-07-18 09:13:42.790,2022-07-18 09:13:42.790,29,1.6388888,22.8,1.13,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 09:14:00.000,f69468ad-9f92-4577-8c44-599cf9d89584,
52241,4,77,59,2022-07-18 16:10:00.000,,,2022-07-18 16:14:18.685,2022-07-18 16:14:18.685,136,2.6388888,137.86,8.69,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:11:00.000,4ffd1acb-581d-4836-9583-e2d592595da4,
56738,4,0,113,2022-07-18 12:20:00.000,,,2022-07-18 12:20:59.698,2022-07-18 12:20:59.698,113,1.5555556,88.26,4.52,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 12:21:00.000,da54f476-8bbb-4495-9326-c390959f9ff9,
43878,4,56,59,2022-07-18 16:16:00.000,,,2022-07-18 16:18:19.080,2022-07-18 16:18:19.080,115,2.9166667,127.98,8.19,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:17:00.000,fd232a9d-c9e9-4c82-bac6-87779dcad1e8,
8612,4,0,16,2022-07-18 10:54:00.000,,,2022-07-18 10:55:01.129,2022-07-18 10:55:01.129,16,1.4444444,12.44,0.57,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 10:55:00.000,6bbcd2a2-d7b1-4b4c-bad4-3a6c5ee646fd,
3096,4,0,7,2022-07-18 13:02:00.000,,,2022-07-18 13:02:11.953,2022-07-18 13:02:11.953,7,1.6666666,5.16,0.26,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 13:03:00.000,4ef06f86-b994-4cd2-af04-e8fa55802f0a,
17314,4,13,36,2022-07-18 16:22:00.000,,,2022-07-18 16:24:13.303,2022-07-18 16:24:13.303,49,2.6388888,45.69,2.6,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:23:00.000,1bc11b1a-63b8-4e90-81e6-d2b69a7d65c4,
44538,4,0,90,2022-07-18 12:21:00.000,,,2022-07-18 12:21:47.321,2022-07-18 12:21:00.447,90,1.6051357,71.49,3.6,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 12:22:00.000,1895ae6a-67af-41b1-a823-2bae452199f3,
55222,4,0,114,2022-07-18 14:18:00.000,,,2022-07-18 14:19:30.356,2022-07-18 14:18:40.086,114,1.6457139,90.88,4.5599995,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 14:19:00.000,c19f32d6-7f92-4de1-8171-b078d4c3b4f9,
8167,4,0,15,2022-07-18 14:12:00.000,,,2022-07-18 14:15:00.969,2022-07-18 14:15:00.969,15,1.4166666,11.57,0.54,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 14:13:00.000,91a343e8-3274-49fb-a99d-60ec2da33a26,
33736,4,48,40,2022-07-18 16:28:00.000,,,2022-07-18 16:31:16.355,2022-07-18 16:31:16.355,88,2.611111,88.09,5.45,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:29:00.000,5a033ac8-1ff1-40b9-8145-d41e82c4906c,
42886,4,21,79,2022-07-18 14:49:00.000,,,2022-07-18 14:50:34.797,2022-07-18 14:49:34.835,100,2.0612514,88.40001,4.979998,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 14:50:00.000,849ca836-6af8-4a37-b8fa-5f07260b5f38,
28541,4,42,28,2022-07-18 16:34:00.000,,,2022-07-18 16:35:00.541,2022-07-18 16:35:00.541,70,2.75,78.49,5.16,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:35:00.000,a0bbb1cd-f458-4117-bb14-e2fc0e2cc184,
50242,4,139,7,2022-07-18 15:53:00.000,,,2022-07-18 15:55:01.182,2022-07-18 15:55:01.182,146,3.6111112,181.43,12.95,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:54:00.000,92a16321-0af2-497a-b03d-565925006250,
4235,4,0,10,2022-07-18 14:47:00.000,,,2022-07-18 14:49:34.477,2022-07-18 14:49:34.477,10,2.138889,9.06,0.39,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 14:48:00.000,53588f70-ddd7-4959-b811-0c9cd3ba2778,
43595,4,7,84,2022-07-18 14:48:00.000,,,2022-07-18 14:49:34.659,2022-07-18 14:49:34.659,91,1.6944443,73.87,3.85,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 14:49:00.000,fde0d922-c567-49f4-8e85-fa3551384349,
22326,4,0,46,2022-07-18 14:19:00.000,,,2022-07-18 14:19:30.482,2022-07-18 14:19:30.482,46,1.6388888,36.59,1.83,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 14:20:00.000,f351fda7-d0fd-43b3-9e0a-82bf3b89a07a,
50171,4,28,100,2022-07-18 16:40:00.000,,,2022-07-18 16:55:01.037,2022-07-18 16:55:01.037,128,2.3611112,118.46,6.34,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:41:00.000,8f6d683d-8e9c-4255-876f-7093bb3a1ba2,
55069,4,116,31,2022-07-18 15:59:00.000,,,2022-07-18 16:14:18.293,2022-07-18 16:14:18.293,147,2.8055556,154.5,10.35,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:00:00.000,b2f2051a-4ee5-4fb9-99cc-da9dd3163429,
23910,4,0,50,2022-07-18 14:53:00.000,,,2022-07-18 14:54:28.944,2022-07-18 14:53:46.071,50,1.7695354,42.31,2.28,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 14:54:00.000,85b02771-493e-4bab-9435-d642f737ca55,
8539,4,1,18,2022-07-18 14:54:00.000,,,2022-07-18 14:55:00.946,2022-07-18 14:54:29.070,19,2.0294592,17.33,1.01,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 14:55:00.000,17b03512-b642-43e3-9896-ac682def136a,
51563,4,97,44,2022-07-18 16:46:00.000,,,2022-07-18 16:55:01.734,2022-07-18 16:55:01.734,141,2.8611112,147.53,9.61,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:47:00.000,d7347d97-950a-4dc1-b785-0b81874c1f32,
33217,4,61,29,2022-07-18 16:05:00.000,,,2022-07-18 16:14:18.501,2022-07-18 16:14:18.501,90,2.7777777,92.27,6.0,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:06:00.000,ec640a46-95bf-43c6-986c-59d86c823027,
14425,4,0,25,2022-07-18 14:59:00.000,,,2022-07-18 14:59:21.407,2022-07-18 14:59:19.984,25,1.2948946,18.68,0.9800001,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:00:00.000,966760f0-26cf-4d31-ac19-2561573996b1,
2910,4,0,6,2022-07-18 15:13:00.000,,,2022-07-18 15:13:21.925,2022-07-18 15:13:21.925,6,1.6666666,4.85,0.21,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:14:00.000,2b2b9099-f82f-4f88-8859-038a29546c77,
49688,4,39,83,2022-07-18 16:52:00.000,,,2022-07-18 16:55:02.364,2022-07-18 16:55:02.364,122,2.3333333,115.94,6.8,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:53:00.000,95f39678-167f-4bc6-afb0-d25936c6090e,
36147,4,66,31,2022-07-18 16:11:00.000,,,2022-07-18 16:14:18.717,2022-07-18 16:14:18.717,97,2.7777777,100.41,6.46,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:12:00.000,839859cc-35d7-41f5-a383-21b52ae5e9df,
35820,4,1,74,2022-07-18 15:42:00.000,,,2022-07-18 15:42:59.535,2022-07-18 15:42:50.605,75,1.7118587,61.319996,3.1099994,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:43:00.000,dce5da5c-a9c4-468b-a87e-a5eca2e5c200,
45484,4,0,85,2022-07-18 15:43:00.000,,,2022-07-18 15:43:47.088,2022-07-18 15:43:00.140,85,1.4470754,65.81998,3.389998,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:44:00.000,f33a5ba9-93b1-4531-b763-64701df46c60,
50304,4,0,95,2022-07-18 16:58:00.000,,,2022-07-18 17:09:50.756,2022-07-18 17:09:50.756,95,1.4722222,74.06,3.77,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:59:00.000,5e744735-de1a-4143-95f9-4322e8ddc283,
51962,4,127,13,2022-07-18 16:17:00.000,,,2022-07-18 16:18:19.187,2022-07-18 16:18:19.187,140,2.9444444,153.0,10.67,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:18:00.000,8ac57cf0-b1fc-4756-9fa1-a9def100379f,
34380,4,3,59,2022-07-18 17:04:00.000,,,2022-07-18 17:09:51.443,2022-07-18 17:09:51.443,62,1.5,51.57,2.76,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 17:05:00.000,297e9ad5-a6a3-4d53-adb0-10992eb1eb95,
23755,4,8,50,2022-07-18 16:23:00.000,,,2022-07-18 16:24:13.396,2022-07-18 16:24:13.396,58,2.3055556,54.77,3.01,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:24:00.000,02f9f766-caa1-4d6f-93ae-c89672ad7ab5,
17769,4,14,25,2022-07-18 17:10:00.000,,,2022-07-18 17:15:00.602,2022-07-18 17:10:09.584,39,2.6399872,46.91,3.04,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 17:11:00.000,3ad0e8ef-efdc-4b07-8d1e-685d3df72e14,
15662,4,10,23,2022-07-18 16:29:00.000,,,2022-07-18 16:31:16.395,2022-07-18 16:31:16.395,33,2.1944444,34.37,2.13,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:30:00.000,82b1f394-5bed-4f32-ad9b-56d4c902f92e,
58941,4,0,108,2022-07-18 17:16:00.000,,,2022-07-18 17:23:56.676,2022-07-18 17:23:56.676,108,1.4166666,83.5,4.32,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 17:17:00.000,161fc264-30b0-4dcd-bb5c-08101fe5f59c,
59702,4,0,108,2022-07-18 17:22:00.000,,,2022-07-18 17:23:57.368,2022-07-18 17:23:57.368,108,1.3888888,82.92,4.32,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 17:23:00.000,8408c793-487c-4a19-9ce8-06c372febd9a,
59969,4,0,124,2022-07-18 14:50:00.000,,,2022-07-18 14:53:45.732,2022-07-18 14:50:34.925,124,1.6534973,99.159996,4.8899994,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 14:51:00.000,be345ea0-3b10-4189-b821-74c0bdac27b5,
11782,4,17,14,2022-07-18 14:55:00.000,,,2022-07-18 14:55:41.960,2022-07-18 14:55:40.450,31,2.8211186,33.239998,2.05,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 14:56:00.000,d4758343-b8a3-4f5b-9b7b-d1f075174125,
46357,4,0,79,2022-07-18 17:28:00.000,,,2022-07-18 17:28:59.854,2022-07-18 17:28:00.663,79,1.288042,59.710007,3.0799985,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 17:29:00.000,d404cca2-0274-41c6-967c-c052ed4964be,
24192,4,0,42,2022-07-18 14:56:00.000,,,2022-07-18 14:56:59.442,2022-07-18 14:56:28.245,42,1.3186121,31.900005,1.6199999,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 14:57:00.000,9654c876-4ce5-46b8-b12b-3d4f9808b57b,
46867,4,16,89,2022-07-18 15:38:00.000,,,2022-07-18 15:42:50.169,2022-07-18 15:42:50.169,105,1.9166665,89.83,4.78,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:39:00.000,68734711-3919-474e-96d9-251e000e5240,
6466,4,0,11,2022-07-18 17:56:00.000,,,2022-07-18 17:56:49.281,2022-07-18 17:56:46.996,11,1.2835028,8.300001,0.41999996,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 17:57:00.000,bf555d6a-fa75-4f7c-ad0a-16f92e6edb99,
56664,4,0,118,2022-07-18 15:39:00.000,,,2022-07-18 15:42:50.285,2022-07-18 15:42:50.285,118,1.6666666,94.44,4.72,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:40:00.000,b36cf1a0-c6b8-45e9-9a24-5bedd2d97071,
22166,4,12,42,2022-07-18 15:44:00.000,,,2022-07-18 15:55:00.206,2022-07-18 15:44:18.573,54,2.1870778,48.480003,2.6100001,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:45:00.000,688198f4-5ebb-460c-846c-e9cd4de7a644,
22924,4,0,42,2022-07-18 18:49:00.000,,,2022-07-18 18:50:25.077,2022-07-18 18:50:25.077,42,1.3888888,31.84,1.64,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 18:50:00.000,e6401912-bbc2-42aa-a3d5-835fac0ded08,
34157,4,43,45,2022-07-18 15:48:00.000,,,2022-07-18 15:55:00.651,2022-07-18 15:55:00.651,88,3.0833333,105.32,6.78,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:49:00.000,cc0800c7-eeea-4b06-a8e7-aafbeba680d8,
54677,4,16,107,2022-07-18 15:50:00.000,,,2022-07-18 15:55:00.860,2022-07-18 15:55:00.860,123,1.8888888,103.28,5.41,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:51:00.000,0f612979-88dc-44f1-a717-1d9906c8343c,
9323,4,0,19,2022-07-18 20:18:00.000,,,2022-07-18 20:25:30.502,2022-07-18 20:25:30.502,19,1.6388888,15.28,0.71,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 20:19:00.000,27e5288e-17ab-4b77-b37f-84a70240a925,
47597,4,101,25,2022-07-18 15:54:00.000,,,2022-07-18 15:55:01.270,2022-07-18 15:55:01.270,126,2.7222223,129.57,8.73,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:55:00.000,bdec3eb9-7453-47df-ad76-fbef7a5369c2,
45956,4,11,89,2022-07-18 15:56:00.000,,,2022-07-18 16:14:18.139,2022-07-18 16:14:18.139,100,1.7777778,81.7,4.29,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:57:00.000,e48c9bb4-a5dc-4dda-9393-3a4396a23347,
6214,4,0,13,2022-07-18 21:03:00.000,,,2022-07-18 21:03:24.444,2022-07-18 21:03:01.950,13,1.5914756,9.889999,0.49,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 21:04:00.000,aed84be7-0439-4343-88ab-85e7366f62aa,
56837,4,92,56,2022-07-18 16:00:00.000,,,2022-07-18 16:14:18.329,2022-07-18 16:14:18.329,148,2.6111112,148.41,9.46,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:01:00.000,23f7d774-81d3-4dbe-a35f-a2f4417dd185,
49615,4,52,76,2022-07-18 16:02:00.000,,,2022-07-18 16:14:18.402,2022-07-18 16:14:18.402,128,2.4722223,122.66,7.19,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:03:00.000,cbf21477-41c7-4c58-a889-0c6c7ad77301,
55985,4,20,104,2022-07-19 05:10:00.000,,,2022-07-19 05:11:21.119,2022-07-19 05:11:21.119,124,1.8888888,105.75,5.69,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-19 05:11:00.000,e39d65af-03f8-4030-ae0d-bd81eae7200e,
33788,4,26,50,2022-07-18 16:06:00.000,,,2022-07-18 16:14:18.540,2022-07-18 16:14:18.540,76,2.5277777,85.41,5.16,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:07:00.000,274b5f8c-c246-46da-802c-b2411da19e45,
53975,4,69,71,2022-07-18 16:35:00.000,,,2022-07-18 16:55:00.500,2022-07-18 16:55:00.500,140,2.4722223,133.44,7.96,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:36:00.000,7df86551-3bc4-4662-84a1-2e9d0f1d8c9e,
43756,4,30,72,2022-07-18 15:45:00.000,,,2022-07-18 15:55:00.369,2022-07-18 15:55:00.369,102,2.0833333,91.16,5.23,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:46:00.000,acfab97c-24ee-4688-84ac-7ab152cbe63d,
52114,4,0,107,2022-07-19 05:40:00.000,,,2022-07-19 05:40:59.261,2022-07-19 05:40:50.424,107,1.6390754,85.42,4.2499995,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-19 05:41:00.000,202bd07f-4748-4fa6-a47a-7736e449de80,
48461,4,33,81,2022-07-18 15:49:00.000,,,2022-07-18 15:55:00.785,2022-07-18 15:55:00.785,114,2.1666665,105.0,6.05,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:50:00.000,68076dff-8517-4e09-a8bd-870322540335,
50239,4,104,36,2022-07-18 16:41:00.000,,,2022-07-18 16:55:01.136,2022-07-18 16:55:01.136,140,3.0555556,153.51,10.19,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:42:00.000,df115511-9b6d-4327-a2c4-d82609897899,
45551,4,60,60,2022-07-18 15:51:00.000,,,2022-07-18 15:55:00.978,2022-07-18 15:55:00.978,120,2.9722223,135.39,8.9,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:52:00.000,cb45bbd4-5ade-4d64-8e37-a59a5b2a03ec,
47982,4,80,46,2022-07-18 15:55:00.000,,,2022-07-18 16:14:18.088,2022-07-18 16:14:18.088,126,2.6388888,126.62,8.05,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:56:00.000,fb8300e1-0421-423b-b5f2-35735452ea4c,
56694,4,0,124,2022-07-19 07:03:00.000,,,2022-07-19 07:04:39.130,2022-07-19 07:04:39.130,124,1.7777778,100.79,4.96,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-19 07:04:00.000,585d10b1-6ea0-4ede-997d-612e6bbc0ef4,
12209,4,36,7,2022-07-18 16:47:00.000,,,2022-07-18 16:55:01.860,2022-07-18 16:55:01.860,43,4.9722223,60.71,4.22,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:48:00.000,4edc0922-43fd-4e6f-87d4-94468f9c3b68,
58007,4,85,64,2022-07-18 15:57:00.000,,,2022-07-18 16:14:18.192,2022-07-18 16:14:18.192,149,2.5277777,146.63,9.18,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 15:58:00.000,c8151986-f5b1-4001-bfbd-d08261bdc4c9,
4600,4,0,7,2022-07-19 07:26:00.000,,,2022-07-19 07:26:57.624,2022-07-19 07:26:57.624,7,1.1388888,5.24,0.25,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-19 07:27:00.000,00feec3a-1d09-4b78-9447-791635651bc6,
43116,4,34,70,2022-07-18 16:01:00.000,,,2022-07-18 16:14:18.375,2022-07-18 16:14:18.375,104,2.1666667,93.42,5.35,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:02:00.000,1978ff84-16b3-47f1-a8bd-d67813428365,
44969,4,0,93,2022-07-18 16:53:00.000,,,2022-07-18 16:55:02.509,2022-07-18 16:55:02.509,93,1.6388888,73.7,3.63,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:54:00.000,db4f3117-f706-4c66-a1e0-160d0af6f5a9,
53979,4,8,118,2022-07-18 16:03:00.000,,,2022-07-18 16:14:18.442,2022-07-18 16:14:18.442,126,1.9722222,106.46,5.24,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:04:00.000,6ba55ec8-9007-464a-a815-846535e7cedc,
20902,4,22,35,2022-07-18 16:07:00.000,,,2022-07-18 16:14:18.583,2022-07-18 16:14:18.583,57,2.7222223,56.9,3.53,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:08:00.000,d93e966e-b16e-48d0-a4e5-d8eb2f82dfce,
42281,4,0,84,2022-07-19 07:51:00.000,,,2022-07-19 07:51:48.916,2022-07-19 07:51:40.348,84,1.5756236,66.619995,3.29,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-19 07:52:00.000,1987bb2a-ef33-4074-bf0a-84ef5075eb90,
43657,4,1,89,2022-07-18 16:59:00.000,,,2022-07-18 17:09:50.862,2022-07-18 17:09:50.862,90,1.6388888,71.55,3.62,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 17:00:00.000,4a1df760-241c-47dc-87f9-a6bb1ef34687,
51677,4,144,7,2022-07-18 16:09:00.000,,,2022-07-18 16:14:18.652,2022-07-18 16:14:18.652,151,3.4444444,178.0,12.4,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:10:00.000,e708fd22-2da4-477f-b924-2404a7eaf203,
3889,4,0,10,2022-07-19 08:58:00.000,,,2022-07-19 09:03:43.865,2022-07-19 09:03:43.865,10,2.1388888,8.32,0.34,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-19 08:59:00.000,52e88e40-db2d-4b72-ae3d-6daa38207bcd,
21321,4,12,41,2022-07-18 16:13:00.000,,,2022-07-18 16:14:18.810,2022-07-18 16:14:18.810,53,2.5833333,55.08,3.14,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:14:00.000,62cfab54-f2eb-4efc-b7a1-d9201af11f8a,
60000,4,0,133,2022-07-18 17:05:00.000,,,2022-07-18 17:09:51.534,2022-07-18 17:09:51.534,133,1.8605,111.63,5.54,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 17:06:00.000,d25170c6-fca8-470d-a0e5-0a4e120970be,
53428,4,143,13,2022-07-18 16:15:00.000,,,2022-07-18 16:18:18.951,2022-07-18 16:18:18.951,156,3.4444444,184.03,12.61,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:16:00.000,50c6d259-69c6-4d7b-b119-59bcc0ad3bdc,
55056,4,90,50,2022-07-18 16:19:00.000,,,2022-07-18 16:24:12.976,2022-07-18 16:24:12.976,140,2.5277777,139.17,8.98,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 16:20:00.000,22787c90-242f-44de-a16c-5b74da10da0c,
10594,4,0,26,2022-07-19 09:54:00.000,,,2022-07-19 09:55:00.364,2022-07-19 09:55:00.364,26,2.3888888,25.31,1.31,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-19 09:55:00.000,4347f074-e730-441e-a550-83f093780994,
60000,4,0,107,2022-07-18 17:11:00.000,,,2022-07-18 17:15:00.763,2022-07-18 17:15:00.763,107,1.3663334,81.98,4.28,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-18 17:12:00.000,efb5d997-11a7-499e-954a-40a085f38538,
